ean,title,our_price_sk
4026271003911,Hadovity vrták LEWIS 8mm GL 460mm Famag,
4026271003942,Hadovity vrták LEWIS 10mm GL 460mm Famag,
4026271004000,Hadovity vrták LEWIS 14mm GL 460mm Famag,
4026271004062,Hadovity vrták LEWIS 18mm GL 460mm Famag,
4026271004093,Hadovity vrták LEWIS 20mm GL 460mm Famag,
4026271004130,Hadovity vrták LEWIS 24mm GL 460mm Famag,
4026271004178,Hadovity vrták LEWIS 26mm GL 460mm Famag,
4026271004192,Hadovity vrták LEWIS 28mm GL 460mm Famag,
4026271004215,Hadovity vrták LEWIS 30mm GL 460mm Famag,
4026271004369,Hadovity vrták LEWIS 12mm GL 650mm Famag,
4026271004383,Hadovity vrták LEWIS 14mm GL 650mm Famag,
4026271004406,Hadovity vrták LEWIS 16mm GL 650mm Famag,
4026271004420,Hadovity vrták LEWIS 18mm GL 650mm Famag,
4026271004444,Hadovity vrták LEWIS 20mm GL 650mm Famag,
4026271012647,Forst.vrták Bormax 2.0 WS 15mm GL 90mm Famag,
4026271012661,Forst.vrták Bormax 2.0 WS 20mm GL 90mm Famag,
4026271012685,Forst.vrták Bormax 2.0 WS 25mm GL 90mm Famag,
4026271012692,Forst.vrták Bormax 2.0 WS 26mm GL 90mm Famag,
4026271012708,Forst.vrták Bormax 2.0 WS 30mm GL 90mm Famag,
4026271012715,Forst.vrták Bormax 2.0 WS 35mm GL 90mm Famag,
4026271012746,Forst.vrták Bormax 2.0 WS 50mm GL 90mm Famag,
4026271014443,Super umely vrták HM 10mm GL 90mm Famag,
4026271014498,Super umely vrták HM 15mm GL 90mm Famag,
4026271014542,Super umely vrták HM 20mm GL 90mm Famag,
4026271014597,Super umely vrták HM 25mm GL 90mm Famag,
4026271014689,Super umely vrták HM 34mm GL 90mm Famag,
4026271014696,Super umely vrták HM 35mm GL 90mm Famag,
4026271014740,Super umely vrták HM 40mm GL 90mm Famag,
4026271014771,Super umely vrták HM 45mm GL 90mm Famag,
4026271024466,Forst.vrták Bormax 2.0 WS 24mm GL 90mm Famag,
4026271024619,"Spir.vrt.na dr.HSS-G dl. 14,0 x 250 mm Famag",
4026271029881,"Spir.vrt.na dr. HSS-G dl. 6,0 x 250 mm Famag",
4026271030184,"Spir.vrt.na dr. HSS-G dl. 8,0 x 250 mm Famag",
4026271030207,"Spir.vrt.na dr. HSS-G dl. 10,0 x 250 mm Famag",
4026271030320,"Spir.vrt.na dr. HSS-G dl. 12,0 x 250 mm Famag",
4026271030580,"Spirál.vrták na dr.HSS-G 12,0mm x 150mm Famag",
4026271030603,"Spirál.vrták na dr.HSS-G 14,0mm x 160mm Famag",
4026271030634,"Spirál.vrták na dr.HSS-G 16,0mm x 176mm Famag",
4026271030641,"Spirál.vrták na dr.HSS-G 18,0mm x 190mm Famag",
4026271030658,"Spirál.vrták na dr.HSS-G 20,0mm x 200mm Famag",
4026271030771,"Spirál.vrták na dr.HSS-G 9,0mm x 125mm Famag",
4026271030818,"Spirál.vrták na dr.HSS-G 11,0mm x 140mm Famag",
4026271030832,"Spir.vrt.na dr. HSS-G dl. 16,0 x 250 mm Famag",
4029713002121,Presny vlasovy uhelnik DIN875/00C nerez 50x40mm HP,
4029713019327,Dilenske posuvne meritko digitalni bez mericich hrotu 300mm HP,
4029713019358,Dilenske posuvne meritko digitalni bez mericich hrotu 1000m HP,
4029713019907,Posuvny hloubkomer DIGI-MET maly 25mm HP,
4029713024529,Geodeticky vyskomer a presne nastaveni 600mm HP,
4029713024574,Nadrhova jehla tvrdokov osazeni pro geodeticky vyskomer 75mm HP,
4029713024628,"Nadrhova jehla, kalena, pro geodeticky vyskomer 270mm HP",
4029713024635,"Nadrhova jehla, kalena, zahnuta, pro geodeticky vyskomer 270mm HP",
4029713024659,"Nadrhova jehla, tvrdokov, zahnuta, pro geodeticky vyskomer 270mm HP",
4029713203504,Posuvne meritko na drazky 20-160mm HP,
4029713203511,Posuvne meritko na drazky 26-200mm HP,
4029713204006,Posuvny hloubkomer s mer.kolikem 150mm HP,
4029713204037,Posuvny hloubkomer s mer.kolikem 300mm HP,
4029713204235,Posuvny hloubkomer rovny 150mm HP,
4029713204273,Posuvny hloubkomer rovny 300mm HP,
4029713204471,Posuvny hloubkomer zkraceny merici kolik 1/20 150x100mm HP,
4029713204488,Posuvny hloubkomer zkraceny merici kolik 1/20 200x100mm HP,
4029713206949,"Dorazovy uhelnik, DIN 875/0B 75x50mm nerez HP",
4029713206956,"Dorazovy uhelnik, DIN 875/0B 100x70mm nerez HP",
4029713206970,"Dorazovy uhelnik, DIN 875/0B 200x130mm nerez HP",
4029713206987,"Dorazovy uhelnik, DIN 875/0B 250x165mm nerez HP",
4029713206994,"Dorazovy uhelnik, DIN 875/0B 300x200mm nerez HP",
4029713207106,Plochy uhelnik DIN875/0 A 75x50mm nerez HP,
4029713207113,Plochy uhelnik DIN875/0 A 100x70mm nerez HP,
4029713207137,Plochy uhelnik DIN875/0 A 200x130mm nerez HP,
4029713207144,Plochy uhelnik DIN875/0 A 250x165mm nerez HP,
4029713207151,Plochy uhelnik DIN875/0 A 300x200mm nerez HP,
4029713207298,"Dorazovy uhelnik, DIN 875/IB 75x50mm nerez HP",
4029713207311,"Dorazovy uhelnik, DIN 875/IB 150x100mm nerez HP",
4029713207328,"Dorazovy uhelnik, DIN 875/IB 200x130mm nerez HP",
4029713207359,"Dorazovy uhelnik, DIN 875/IB 400x265mm nerez HP",
4029713207366,"Dorazovy uhelnik, DIN 875/IB 500x330mm nerez HP",
4029713207519,Plochy uhelnik DIN875/I A 75x50mm nerez HP,
4029713207540,Plochy uhelnik DIN875/I A 200x130mm nerez HP,
4029713207557,Plochy uhelnik DIN875/I A 250x165mm nerez HP,
4029713207564,Plochy uhelnik DIN875/I A 300x200mm nerez HP,
4029713207571,Plochy uhelnik DIN875/I A 400x265mm nerez HP,
4029713207588,Plochy uhelnik DIN875/I A 500x330mm nerez HP,
4029713207687,"Dorazovy uhelnik, DIN875/IIB 400x200mm HP",
4029713207724,"Dorazovy uhelnik, DIN875/IIB 1000x500mm HP",
4029713207755,"Plochy uhelnik, DIN 875/II A 75x50mm HP",
4029713207779,"Plochy uhelnik, DIN 875/II A 150x100mm HP",
4029713207793,"Plochy uhelnik, DIN 875/II A 250x165mm HP",
4029713207809,"Plochy uhelnik, DIN 875/II A 300x175mm HP",
4029713207816,"Plochy uhelnik, DIN 875/II A 400x200mm HP",
4029713207847,"Plochy uhelnik, DIN 875/II A 750x375mm HP",
4029713208387,Presny nozovy uhelnik GG00 DIN875/00 kaleny 40x28mm HP,
4029713208479,Presny vlasovy uhelnik DIN875/00C nerez 150x100mm HP,
4029713208486,Presny vlasovy uhelnik DIN875/00C nerez 200x130mm HP,
4029713208493,Presny vlasovy uhelnik DIN875/00C nerez 300x200mm HP,
4029713208509,Presny vlasovy uhelnik DIN875/00C nerez 500x330mm HP,
4029713208752,Presny vlasovy uhelnik posuvne pravitko HP,
4029713208776,Sada presne merici nastroje 5ks. nerez HP,
4029713214203,"Par prizmat, kvalita presnost 75x35x30mm HP",
4029713214227,"Par prizmat, kvalita presnost 150x55x45mm HP",
4029713266301,Merici mustek 300 mm HP,
4030456000190,"Gravirovaci rydlo HSS-Co5 3,0x63mm tvar A WILKE",
4030456000244,"Gravirovaci rydlo HSS-Co5 4,0x63mm tvar A WILKE",
4030456000312,"Gravirovaci rydlo HSS-Co5 5,0x80mm tvar A WILKE",
4030456000374,"Gravirovaci rydlo HSS-Co5 6,0x100mm tvar A WILKE",
4030456000459,"Gravirovaci rydlo HSS-Co5 8,0x90mm tvar A WILKE",
4030456000480,"Gravirovaci rydlo HSS-Co5 8,0x125mm tvar A WILKE",
4030456000558,"Gravirovaci rydlo HSS-Co5 10,0x100mm tvar A WILKE",
4030456000572,"Gravirovaci rydlo HSS-Co5 10,0x125mm tvar A WILKE",
4030456000671,"Gravirovaci rydlo HSS-Co5 12,0x125mm tvar A WILKE",
4030456000695,"Gravirovaci rydlo HSS-Co5 12,0x160mm tvar A WILKE",
4030456000909,"Gravirovaci rydlo HSS-Co5 20,0x160mm tvar A WILKE",
4030456000916,"Gravirovaci rydlo HSS-Co5 20,0x200mm tvar A WILKE",
4030456021287,Gravirovaci rydlo VHM priprav.profil 2x50mm WILKE,
4030456021324,Gravirovaci rydlo VHM priprav.profil 3x75mm WILKE,
4030456021355,Gravirovaci rydlo VHM priprav.profil 4x50mm WILKE,
4030456021379,Gravirovaci rydlo VHM priprav.profil 4x75mm WILKE,
4030456021430,Gravirovaci rydlo VHM priprav.profil 5x75mm WILKE,
4030456021485,Gravirovaci rydlo VHM priprav.profil 6x75mm WILKE,
4030456021508,Gravirovaci rydlo VHM priprav.profil 6x100mm WILKE,
4030456021539,Gravirovaci rydlo VHM priprav.profil 8x75mm WILKE,
4030456021560,Gravirovaci rydlo VHM priprav.profil 8x100mm WILKE,
4030456021683,Gravirovaci rydlo VHM priprav.profil 16x100mm WILKE,
4030456021713,"Gravirovaci rydlo VHM priprav.profil 2,5x50mm WILKE",
4030456023243,Rydlo polokulate tvrdokov brousene 3x50mm WILKE,
4030456023281,Rydlo polokulate tvrdokov brousene 6x50mm WILKE,
4030456023311,Rydlo polokulate tvrdokov brousene 8x75mm WILKE,
4030456023328,Rydlo polokulate tvrdokov brousena 10x75mm WILKE,
4030456116877,Drzák na soustruz.nuz pro D10mm 14x14x85mm WILKE,
4030456119908,Kulatá tyc VHM brousená 6x75mm WILKE,
4030456120324,Kulatá tyc VHM brousená 12x75mm WILKE,
4030456131214,Soustruz.nuz HM zahnuty podobny DIN263 R 10x10x140mm P25/30 WILKE,
4030456131443,Soustruz.nuz HM zahnuty podobny DIN263 R 16x16x180mm P25/30 WILKE,
4030456131566,Soustruz.nuz HM zahnuty podobny DIN263 R 20x20x210mm P25/30 WILKE,
4030456131689,Soustruz.nuz HM zahnuty podobny DIN263 R 25x25x250mm P25/30 WILKE,
4030456131764,Soustruz.nuz HM zahnuty podobny DIN263 R 32x32x300mm P25/30 WILKE,
4030456132280,Soustruznicky nuz HM podob. DIN282 pravy 10x10x100mm P25/30 WILKE,
4030456132419,Soustruznicky nuz HM podob. DIN282 pravy 12x12x110mm P25/30 WILKE,
4030456132624,Soustruznicky nuz HM podob. DIN282 pravy 16x16x125mm P25/30 WILKE,
4030456132839,Soustruznicky nuz HM podob. DIN282 pravy 20x20x140mm P25/30 WILKE,
4030456133010,Soustruznicky nuz HM podob. DIN282 pravy 25x25x160mm P25/30 WILKE,
4030456133195,Soustruznicky nuz HM podob. DIN282 pravy 32x32x180mm P25/30 WILKE,
4030456133409,Soustruznicky nuz HM podobny DIN283 pravy 10x10x140mm P25/30 WILKE,
4030456133720,Soustruznicky nuz HM podobny DIN283 pravy 20x20x210mm P25/30 WILKE,
4030456133843,Soustruznicky nuz HM podobny DIN283 pravy 25x25x250mm P25/30 WILKE,
4030456136332,Soustr.nuz HM DIN4971 levy 10x10x90mm P25/30 WILKE,
4030456136431,Soustr.nuz HM DIN4971 levy 12x12x100mm P25/30 WILKE,
4030456136530,Soustr.nuz HM DIN4971 levy 16x16x110mm P25/30 WILKE,
4030456136882,Soustr.nuz HM DIN4971 levy 25x25x140mm P25/30 WILKE,
4030456137063,Soustr.nuz HM DIN4971 levy 32x32x170mm P25/30 WILKE,
4030456137438,Soustr.nuz HM DIN4971 pravy 12x12x100mm P25/30 WILKE,
4030456137537,Soustr.nuz HM DIN4971 pravy 16x16x110mm P25/30 WILKE,
4030456137926,Soustr.nuz HM DIN4971 pravy 25x25x140mm P25/30 WILKE,
4030456138121,Soustr.nuz HM DIN4971 pravy 32x32x170mm P25/30 WILKE,
4030456138381,Soustr.nuz HM DIN4972 levy 10x10x90mm P25/30 WILKE,
4030456138879,Soustr.nuz HM DIN4972 levy 25x25x140mm P25/30 WILKE,
4030456139227,Soustr.nuz HM DIN4972 pravy 10x10x90mm P25/30 WILKE,
4030456139357,Soustr.nuz HM DIN4972 pravy 12x12x100mm P25/30 WILKE,
4030456139777,Soustr.nuz HM DIN4972 pravy 25x25x140mm P25/30 WILKE,
4030456139920,Soustr.nuz HM DIN4972 pravy 32x32x170mm P25/30 WILKE,
4030456140360,Soustr.nuz HM DIN4973 pravy 8x8x125mm P25/30 WILKE,
4030456141480,Soustr.nuz HM DIN4973 pravy 25x25x300mm P25/30 WILKE,
4030456141688,Soustr.nuz HM DIN4973 pravy 32x32x355mm P25/30 WILKE,
4030456142517,Roh.soustr.nuz HM pravy DIN4974 P25/30 10x10x150mm WILKE,
4030456142753,Roh.soustr.nuz HM pravy DIN4974 P25/30 12x12x180mm WILKE,
4030456142982,Roh.soustr.nuz HM pravy DIN4974 P25/30 16x16x210mm WILKE,
4030456143231,Roh.soustr.nuz HM pravy DIN4974 P25/30 20x20x250mm WILKE,
4030456143651,Roh.soustr.nuz HM pravy DIN4974 P25/30 32x32x355mm WILKE,
4030456144016,Soustr.nuz HM DIN4975 16x10x110mm P25/30 WILKE,
4030456144498,Soustr.nuz HM DIN4975 25x16x140mm P25/30 WILKE,
4030456144719,Soustr.nuz HM DIN4975 32x20x170mm P25/30 WILKE,
4030456145013,Soustr.nuz HM DIN4976 10x10x 90mm P25/30 WILKE,
4030456145136,Soustr.nuz HM DIN4976 12x12x100mm P25/30 WILKE,
4030456145563,Soustr.nuz HM DIN4976 20x20x125mm P25/30 WILKE,
4030456145808,Soustr.nuz HM DIN4976 25x25x140mm P25/30 WILKE,
4030456145990,Soustr.nuz HM DIN4976 32x32x170mm P25/30 WILKE,
4030456146553,Cel.soustr.nástr.HM DIN4977 levy P25/30 20x20x125mm WILKE,
4030456146652,Cel.soustr.nástr.HM DIN4977 levy P25/30 25x25x140mm WILKE,
4030456146751,Cel.soustr.nástr.HM DIN4977 levy P25/30 32x32x170mm WILKE,
4030456147147,Cel.soustr.nástr.HM DIN4977 pravy P25/30 16x16x110mm WILKE,
4030456147277,Cel.soustr.nástr.HM DIN4977 pravy P25/30 20x20x125mm WILKE,
4030456147383,Cel.soustr.nástr.HM DIN4977 pravy P25/30 25x25x140mm WILKE,
4030456147482,Cel.soustr.nástr.HM DIN4977 pravy P25/30 32x32x170mm WILKE,
4030456147789,Roh.soustr.nuz HM levy DIN4978 P25/30 16x10x110mm WILKE,
4030456147956,Roh.soustr.nuz HM levy DIN4978 P25/30 20x12x125mm WILKE,
4030456148106,Roh.soustr.nuz HM levy DIN4978 P25/30 25x16x140mm WILKE,
4030456148250,Roh.soustr.nuz HM levy DIN4978 P25/30 32x20x170mm WILKE,
4030456148656,Roh.soustr.nuz HM pravy DIN4978 P25/30 16x10x110mm WILKE,
4030456149516,Soustr.nuz HM DIN4980 levy 10x10x90mm P25/30 WILKE,
4030456150055,Soustr.nuz HM DIN4980 levy 20x20x125mm P25/30 WILKE,
4030456150277,Soustr.nuz HM DIN4980 levy 25x25x140mm P25/30 WILKE,
4030456150765,Soustr.nuz HM DIN4980 pravy 10x10x90mm P25/30 WILKE,
4030456151779,Soustr.nuz HM DIN4980 pravy 32x32x170mm P25/30 WILKE,
4030456152066,Soustr.nuz HM DIN4981 levy 12x8x100mm P25/30 WILKE,
4030456152318,Soustr.nuz HM DIN4981 levy 20x12x125mm P25/30 WILKE,
4030456152592,Soustr.nuz HM DIN4981 levy 32x20x170mm P25/30 WILKE,
4030616402307,"Presna vodovaha s vyrovavacim pripravkem 300mm/ 0,02mm/m RÖCKLE",
4030616406206,"Presna vodovaha s vyrovavacim pripravkem 200mm/ 0,1mm/m RÖCKLE",
4030616406305,"Presna vodovaha s vyrovavacim pripravkem 300mm/ 0,1mm/m RÖCKLE",
4030616408200,"Presna vodovaha s vyrovavacim pripravkem 200mm/ 0,3mm/m RÖCKLE",
4030616408309,"Presna vodovaha s vyrovavacim pripravkem 300mm/ 0,3mm/m RÖCKLE",
4030616422206,"Ramova vodovaha 200x200mm/0,02mm/m RÖCKLE",
4030616426150,"Ramova vodovaha 150x150mm/0,1mm/m RÖCKLE",
4030616426204,"Ramova vodovaha 200x200mm/0,1mm/m RÖCKLE",
4030616428208,"Ramova vodovaha 200x200mm/0,3mm/m RÖCKLE",
4030616436098,"Kratka krizova vodovaha 90x42mm/0,1mm RÖCKLE",
4030616437064,"Kratka krizova vodovaha 60x42mm/0,2mm RÖCKLE",
4030741114939,E-osovy cep-4X14-P s rovnou plochou QUICK,
4030741151422,Osovy cep tvrdokov 4 x 16 mm rovna plocha QUICK,
4030741518935,Osovy cep tvrdokov 4 x 14 mm rovna plocha QUICK,
4030741550249,"Radlovaci kolecko PM BL 15 8,9x2,5x4 H7 P0,4 QUICK",
4030741550256,"Radlovaci kolecko PM BL 15 8,9x2,5x4 H7 P0,5 QUICK",
4030741550263,"Radlovaci kolecko PM BL 15 8,9x2,5x4 H7 P0,6 QUICK",
4030741550270,"Radlovaci kolecko PM BL 15 8,9x2,5x4 H7 P0,8 QUICK",
4030741550287,"Radlovaci kolecko PM BL 15 8,9x2,5x4 H7 P1 QUICK",
4030741550300,"Radlovaci kolecko PM BR 15 8,9x2,5x4 H7 P0,4 QUICK",
4030741550317,"Radlovaci kolecko PM BR 15 8,9x2,5x4 H7 P0,5 QUICK",
4030741550324,"Radlovaci kolecko PM BR 15 8,9x2,5x4 H7 P0,6 QUICK",
4030741550331,"Radlovaci kolecko PM BR 15 8,9x2,5x4 H7 P0,8 QUICK",
4030741550348,"Radlovaci kolecko PM BR 15 8,9x2,5x4 H7 P1 QUICK",
4030741550355,"Radlovaci kolecko PM BL 30 8,9x2,5x4 H7 P0,3 QUICK",
4030741550362,"Radlovaci kolecko PM BL 30 8,9x2,5x4 H7 P0,4 QUICK",
4030741550379,"Radlovaci kolecko PM BL 30 8,9x2,5x4 H7 P0,5 QUICK",
4030741550386,"Radlovaci kolecko PM BL 30 8,9x2,5x4 H7 P0,6 QUICK",
4030741550393,"Radlovaci kolecko PM BL 30 8,9x2,5x4 H7 P0,8 QUICK",
4030741550409,"Radlovaci kolecko PM BL 30 8,9x2,5x4 H7 P1 QUICK",
4030741550416,"Radlovaci kolecko PM BR 30 8,9x2,5x4 H7 P0,3 QUICK",
4030741550423,"Radlovaci kolecko PM BR 30 8,9x2,5x4 H7 P0,4 QUICK",
4030741550447,"Radlovaci kolecko PM BR 30 8,9x2,5x4 H7 P0,6 QUICK",
4030741550461,"Radlovaci kolecko PM BR 30 8,9x2,5x4 H7 P1 QUICK",
4030741550478,"Radlovaci kolecko PM AA 8,9x2,5x4 H7 P0,3 QUICK",
4030741550485,"Radlovaci kolecko PM AA 8,9x2,5x4 H7 P0,4 QUICK",
4030741550515,"Radlovaci kolecko PM AA 8,9x2,5x4 H7 P0,8 QUICK",
4030741550522,"Radlovaci kolecko PM AA 8,9x2,5x4 H7 P1 QUICK",
4030741550553,"Radlovaci kolecko PM BL 15 14,5x3x5 H7 P0,5 QUICK",
4030741550560,"Radlovaci kolecko PM BL 15 14,5x3x5 H7 P0,6 QUICK",
4030741550638,"Radlovaci kolecko PM BR 15 14,5x3x5 H7 P0,6 QUICK",
4030741550645,"Radlovaci kolecko PM BR 15 14,5x3x5 H7 P0,8 QUICK",
4030741550652,"Radlovaci kolecko PM BR 15 14,5x3x5 H7 P1 QUICK",
4030741550669,"Radlovaci kolecko PM BR 15 14,5x3x5 H7 P1,2 QUICK",
4030741550683,"Radlovaci kolecko PM BL 30 14,5x3x5 H7 P0,4 QUICK",
4030741550690,"Radlovaci kolecko PM BL 30 14,5x3x5 H7 P0,5 QUICK",
4030741550706,"Radlovaci kolecko PM BL 30 14,5x3x5 H7 P0,6 QUICK",
4030741550751,"Radlovaci kolecko PM BR 30 14,5x3x5 H7 P0,4 QUICK",
4030741550768,"Radlovaci kolecko PM BR 30 14,5x3x5 H7 P0,5 QUICK",
4030741550775,"Radlovaci kolecko PM BR 30 14,5x3x5 H7 P0,6 QUICK",
4030741550836,"Radlovaci kolecko PM AA 14,5x3x5 H7 P0,5 QUICK",
4030741550843,"Radlovaci kolecko PM AA 14,5x3x5 H7 P0,6 QUICK",
4030741550850,"Radlovaci kolecko PM AA 14,5x3x5 H7 P0,8 QUICK",
4030741550867,"Radlovaci kolecko PM AA 14,5x3x5 H7 P1 QUICK",
4030741550874,"Radlovaci kolecko PM AA 14,5x3x5 H7 P1,2 QUICK",
4030741550904,"Radlovaci kolecko PM BL 15 21,5x5x8 H7 P0,6 QUICK",
4030741550928,"Radlovaci kolecko PM BL 15 21,5x5x8 H7 P1 QUICK",
4030741550935,"Radlovaci kolecko PM BL 15 21,5x5x8 H7 P1,2 QUICK",
4030741550959,"Radlovaci kolecko PM BL 15 21,5x5x8 H7 P1,6 QUICK",
4030741550997,"Radlovaci kolecko PM BR 15 21,5x5x8 H7 P0,5 QUICK",
4030741551000,"Radlovaci kolecko PM BR 15 21,5x5x8 H7 P0,6 QUICK",
4030741551024,"Radlovaci kolecko PM BR 15 21,5x5x8 H7 P1 QUICK",
4030741551048,"Radlovaci kolecko PM BR 15 21,5x5x8 H7 P1,5 QUICK",
4030741551055,"Radlovaci kolecko PM BR 15 21,5x5x8 H7 P1,6 QUICK",
4030741551093,"Radlovaci kolecko PM BL 30 21,5x5x8 H7 P0,5 QUICK",
4030741551109,"Radlovaci kolecko PM BL 30 21,5x5x8 H7 P0,6 QUICK",
4030741551123,"Radlovaci kolecko PM BL 30 21,5x5x8 H7 P1 QUICK",
4030741551130,"Radlovaci kolecko PM BL 30 21,5x5x8 H7 P1,2 QUICK",
4030741551154,"Radlovaci kolecko PM BL 30 21,5x5x8 H7 P1,6 QUICK",
4030741551161,"Radlovaci kolecko PM BL 30 21,5x5x8 H7 P2 QUICK",
4030741551192,"Radlovaci kolecko PM BR 30 21,5x5x8 H7 P0,6 QUICK",
4030741551215,"Radlovaci kolecko PM BR 30 21,5x5x8 H7 P1 QUICK",
4030741551239,"Radlovaci kolecko PM BR 30 21,5x5x8 H7 P1,5 QUICK",
4030741551253,"Radlovaci kolecko PM BR 30 21,5x5x8 H7 P2 QUICK",
4030741551277,"Radlovaci kolecko PM AA 21,5x5x8 H7 P0,5 QUICK",
4030741551284,"Radlovaci kolecko PM AA 21,5x5x8 H7 P0,6 QUICK",
4030741551291,"Radlovaci kolecko PM AA 21,5x5x8 H7 P0,8 QUICK",
4030741551307,"Radlovaci kolecko PM AA 21,5x5x8 H7 P1 QUICK",
4030741551321,"Radlovaci kolecko PM AA 21,5x5x8 H7 P1,5 QUICK",
4030741551345,"Radlovaci kolecko PM AA 21,5x5x8 H7 P2 QUICK",
4030741554896,"Radlovaci frezovaci nastroje C612-12M 12x16mm für radlovaci kolecka 14,5x3x",
4030741558535,Stopka pro C693/F791/F792 O15x50mm pruchozi otvor 9mm H+K,
4030741558559,Stopka pro C693/F791/F792 O20x50mm pruchozi otvor 10mm H+K,
4030741558566,Stopka pro C693/F791/F792 O25x50mm pruchozi otvor 15mm H+K,
4030741587771,Radlovaci tvareci nastroj QUICK F791 bez stopky pro radlovaci kolecko 15/10,
4030741588624,Radlovaci kolecko PM AA 20x8x6A13 G7 P1 se zkosenou hranou QUICK,
4030741589911,Radlovaci kolecko PM BL 30 10x4x4 G7 P1 se zkosenou hranou QUICK,
4030741591105,"Radlovaci kolecko PM AA 25x8x6 G7 P0,8 se zkosenou hranou QUICK",
4030741591792,"Radlovaci kolecko PM AA 10x4x4 G7 P0,4 se zkosenou hranou QUICK",
4030741591891,Radlovaci kolecko PM AA 10x4x4 G7 P1 se zkosenou hranou QUICK,
4030741591990,"Radlovaci kolecko PM BL 45 10x4x4 G7 P0,8 se zkosenou hranou QUICK",
4030741592010,Radlovaci kolecko PM BL 45 10x4x4 G7 P1 se zkosenou hranou QUICK,
4030741592133,"Radlovaci kolecko PM BR 45 10x4x4 G7 P0,8 se zkosenou hranou QUICK",
4030741592171,Radlovaci kolecko PM BR 45 10x4x4 G7 P1 se zkosenou hranou QUICK,
4030741592201,"Radlovaci kolecko PM AA 15x4x4 G7 P0,3 se zkosenou hranou QUICK",
4030741592225,"Radlovaci kolecko PM AA 15x4x4 G7 P0,4 se zkosenou hranou QUICK",
4030741592270,Radlovaci kolecko PM AA 15x4x4 G7 P1 se zkosenou hranou QUICK,
4030741592652,Radlovaci kolecko PM BR 45 20x8x6 G7 P2 se zkosenou hranou QUICK,
4030741595738,"Radlovaci kolecko PM AA 20x8x6 G7 P0,5 se zkosenou hranou QUICK",
4030741595813,"Radlovaci kolecko PM AA 20x8x6 G7 P1,5 se zkosenou hranou QUICK",
4030741596087,Radlovaci kolecko PM AA 20x8x6 G7 P1 se zkosenou hranou QUICK,
4030741596100,"Radlovaci kolecko PM BL 45 20x8x6 G7 P1,2 se zkosenou hranou QUICK",
4030741596117,"Radlovaci kolecko PM BR 45 20x8x6 G7 P1,2 se zkosenou hranou QUICK",
4030741617188,"Radlovaci kolecko PM BL 30 10x4x4 G7 P0,6 se zkosenou hranou QUICK",
4030741617225,"Radlovaci kolecko PM BL 30 15x4x4 G7 P0,5 se zkosenou hranou QUICK",
4030741617232,"Radlovaci kolecko PM BL 30 15x4x4 G7 P0,6 se zkosenou hranou QUICK",
4030741617249,"Radlovaci kolecko PM BL 30 15x4x4 G7 P0,8 se zkosenou hranou QUICK",
4030741617256,Radlovaci kolecko PM BL 30 15x4x4 G7 P1 se zkosenou hranou QUICK,
4030741617270,"Radlovaci kolecko PM BR 30 15x4x4 G7 P0,5 se zkosenou hranou QUICK",
4030741617287,"Radlovaci kolecko PM BR 30 15x4x4 G7 P0,6 se zkosenou hranou QUICK",
4030741617294,"Radlovaci kolecko PM BR 30 15x4x4 G7 P0,8 se zkosenou hranou QUICK",
4030741617300,Radlovaci kolecko PM BR 30 15x4x4 G7 P1 se zkosenou hranou QUICK,
4030741617362,"Radlovaci kolecko PM BL 30 20x8x6 G7 P0,5 se zkosenou hranou QUICK",
4030741617386,"Radlovaci kolecko PM BL 30 20x8x6 G7 P0,8 se zkosenou hranou QUICK",
4030741617416,"Radlovaci kolecko PM BR 30 20x8x6 G7 P0,5 se zkosenou hranou QUICK",
4030741617430,"Radlovaci kolecko PM BR 30 20x8x6 G7 P0,8 se zkosenou hranou QUICK",
4030741617485,"Radlovaci kolecko PM AA 25x8x6 G7 P1,5 se zkosenou hranou QUICK",
